,saletype,solddate,proptype,address,city,state,zip,price,beds,baths,location,sqft,lotsize,yrbuilt,daysonmkt,pricesqft,hoamonth,status,nextopenstart,nextopenend,url,source,mls,favorite,interested,latitude,longitude,county,fips_code
75,PAST SALE,February-17-2017,Condo/Co-op,3051 b California,San Francisco,CA,94115.0,2050000.0,3.0,4.0,Pacific Heights,2047.0,,,16.0,1001.0,433.0,Sold,,,http://www.redfin.com/CA/San-Francisco/3051-California-St-94115/unit-A/home/55750719,San Francisco MLS,451183,N,Y,37.787233,-122.444557,San Francisco,060750154001000
76,PAST SALE,February-22-2017,Condo/Co-op,1570 Chestnut St,San Francisco,CA,94123.0,1825000.0,2.0,1.0,Marina,,,1923.0,11.0,,270.0,Sold,,,http://www.redfin.com/CA/San-Francisco/1570-Chestnut-St-94123/home/559869,San Francisco MLS,453902,N,Y,37.801997,-122.429221,San Francisco,060750129012003
77,PAST SALE,March-1-2017,Condo/Co-op,4165 Cesar Chavez St,San Francisco,CA,94131.0,1420000.0,3.0,2.0,Noe Valley,,,1977.0,4.0,,250.0,Sold,,,http://www.redfin.com/CA/San-Francisco/4165-Cesar-Chavez-St-94131/home/12243791,San Francisco MLS,454123,N,Y,37.747102000000005,-122.43274,San Francisco,060750216001000
78,PAST SALE,February-21-2017,Single Family Residential,218 Ordway St,San Francisco,CA,94134.0,722000.0,2.0,1.0,Visitacion Valley,836.0,1873.0,1952.0,12.0,864.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/218-Ordway-St-94134/home/1591906,San Francisco MLS,453172,N,Y,37.7199527,-122.40304420000001,San Francisco,060750259003001
79,PAST SALE,March-3-2017,Condo/Co-op,855 Folsom St #929,San Francisco,CA,94107.0,905000.0,1.0,1.0,Yerba Buena,,,2001.0,2.0,,518.0,Sold,,,http://www.redfin.com/CA/San-Francisco/855-Folsom-St-94107/unit-929/home/12398161,San Francisco MLS,453863,N,Y,37.780773700000005,-122.4021633,San Francisco,060750178012004
80,PAST SALE,February-3-2017,Single Family Residential,61 Prosper St,San Francisco,CA,94114.0,3225000.0,4.0,2.0,Eureka Valley/Dolore,2874.0,2000.0,1890.0,30.0,1122.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/61-Prosper-St-94114/home/1855166,San Francisco MLS,453804,N,Y,37.763375399999994,-122.43137420000001,San Francisco,060750203002002
81,PAST SALE,February-3-2017,Single Family Residential,555 Athens St,San Francisco,CA,94112.0,948000.0,2.0,1.25,Excelsior,1500.0,2500.0,1925.0,30.0,632.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/555-Athens-St-94112/home/1167656,San Francisco MLS,450813,N,Y,37.719099,-122.430006,San Francisco,060750260032002
82,PAST SALE,February-3-2017,Single Family Residential,624 Brussels St,San Francisco,CA,94134.0,785000.0,2.0,1.0,Portola,1125.0,3000.0,1910.0,30.0,698.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/624-Brussels-St-94134/home/780041,San Francisco MLS,452834,N,Y,37.724268,-122.40473100000001,San Francisco,060750258001002
83,PAST SALE,March-2-2017,Condo/Co-op,260 King St #517,San Francisco,CA,94107.0,688000.0,1.0,1.0,Mission Bay,759.0,,2004.0,3.0,906.0,716.0,Sold,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-517/home/12331050,San Francisco MLS,453614,N,Y,37.7772049,-122.3940134,San Francisco,060750607001006
84,PAST SALE,February-28-2017,Condo/Co-op,4057 23rd St,San Francisco,CA,94114.0,1652000.0,2.0,3.0,Noe Valley,1553.0,,1906.0,5.0,1064.0,256.0,Sold,,,http://www.redfin.com/CA/San-Francisco/4057-23rd-St-94114/home/12353043,San Francisco MLS,454286,N,Y,37.752779600000004,-122.433249,San Francisco,060750211003002
85,PAST SALE,March-2-2017,Condo/Co-op,870 North Point St #202,San Francisco,CA,94109.0,2118000.0,3.0,2.0,Russian Hill,1511.0,,1995.0,3.0,1402.0,754.0,Sold,,,http://www.redfin.com/CA/San-Francisco/870-N-Point-St-94109/unit-202/home/1152639,San Francisco MLS,453757,N,Y,37.8058155,-122.4215375,San Francisco,060750102001010
86,PAST SALE,February-21-2017,Condo/Co-op,1792 Green St,San Francisco,CA,94123.0,1150000.0,2.0,1.0,Pacific Heights,1012.0,,1922.0,12.0,1136.0,375.0,Sold,,,http://www.redfin.com/CA/San-Francisco/1792-Green-St-94123/home/17305244,San Francisco MLS,454992,N,Y,37.7971974,-122.42852749999999,San Francisco,060750130002003
87,PAST SALE,February-8-2017,Condo/Co-op,2225 23rd St #118,San Francisco,CA,94107.0,615000.0,1.0,1.0,Potrero Hill,602.0,,1989.0,25.0,1022.0,471.0,Sold,,,http://www.redfin.com/CA/San-Francisco/2225-23rd-St-94107/unit-118/home/735718,San Francisco MLS,453112,N,Y,37.7543745,-122.40215559999999,San Francisco,060750614001007
88,PAST SALE,February-6-2017,Condo/Co-op,1169 Dolores St,San Francisco,CA,94110.0,1550000.0,3.0,2.0,Noe Valley,,,,27.0,,,Sold,,,http://www.redfin.com/CA/San-Francisco/1169-Dolores-St-94110/home/12277328,San Francisco MLS,454374,N,Y,37.750752,-122.424622,San Francisco,060750210003005
89,PAST SALE,February-21-2017,Single Family Residential,506 Banks St,San Francisco,CA,94110.0,820000.0,2.0,1.0,Bernal Heights,1000.0,1751.0,1925.0,12.0,820.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/506-Banks-St-94110/home/1362522,San Francisco MLS,454960,N,Y,37.7368549,-122.4130757,San Francisco,060750254022007
90,PAST SALE,March-2-2017,Condo/Co-op,564 Shotwell St,San Francisco,CA,94110.0,1530000.0,3.0,2.0,Inner Mission,1569.0,,1928.0,3.0,975.0,400.0,Sold,,,http://www.redfin.com/CA/San-Francisco/564-Shotwell-St-94110/home/852565,San Francisco MLS,454010,N,Y,37.7594596,-122.41603629999999,San Francisco,060750228013003
91,PAST SALE,February-10-2017,Condo/Co-op,201 Harrison St #909,San Francisco,CA,94105.0,725000.0,1.0,1.0,South Beach,661.0,,1991.0,23.0,1097.0,632.0,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-909/home/724650,San Francisco MLS,453818,N,Y,37.7876582,-122.3905155,San Francisco,060750615004010
92,PAST SALE,February-10-2017,Single Family Residential,1311 Buchanan St,San Francisco,CA,94115.0,1200000.0,3.0,2.0,Western Addition,,,2007.0,23.0,,,Sold,,,http://www.redfin.com/CA/San-Francisco/1311-Buchanan-St-94115/home/17306819,San Francisco MLS,453463,N,Y,37.7822938,-122.42929290000001,San Francisco,060750159001003
93,PAST SALE,March-3-2017,Condo/Co-op,439 Arkansas St,San Francisco,CA,94107.0,2340000.0,3.0,2.0,Potrero Hill,2307.0,,1980.0,2.0,1014.0,275.0,Sold,,,http://www.redfin.com/CA/San-Francisco/439-Arkansas-St-94107/home/21666627,San Francisco MLS,454056,N,Y,37.760722799999996,-122.3980419,San Francisco,060750227022007
94,PAST SALE,February-10-2017,Single Family Residential,26 St Marys Ave,San Francisco,CA,94112.0,1155000.0,2.0,1.0,Bernal Heights,,2045.0,1904.0,23.0,,,Sold,,,http://www.redfin.com/CA/San-Francisco/26-Saint-Marys-Ave-94112/home/917006,San Francisco MLS,453734,N,Y,37.734342,-122.4265,San Francisco,060750254031013
95,PAST SALE,February-15-2017,Condo/Co-op,2827 Pierce St,San Francisco,CA,94123.0,1990000.0,3.0,3.0,Cow Hollow,1886.0,,1939.0,18.0,1055.0,693.0,Sold,,,http://www.redfin.com/CA/San-Francisco/2827-Pierce-St-94123/home/1925847,San Francisco MLS,453935,N,Y,37.796101,-122.438994,San Francisco,060750128001017
96,PAST SALE,February-23-2017,Condo/Co-op,420 Mission Bay Blvd #1203,San Francisco,CA,94158.0,1835000.0,2.0,2.0,Mission Bay,,,2012.0,10.0,,812.0,Sold,,,http://www.redfin.com/CA/San-Francisco/420-Mission-Bay-Blvd-N-94158/unit-1203/home/40519694,San Francisco MLS,453329,N,Y,37.771217799999995,-122.38792520000001,San Francisco,060750607001025
97,PAST SALE,February-24-2017,Condo/Co-op,246 2nd St #905,San Francisco,CA,94111.0,810000.0,1.0,1.0,Yerba Buena,650.0,,2000.0,9.0,1246.0,532.0,Sold,,,http://www.redfin.com/CA/San-Francisco/246-2nd-St-94105/unit-905/home/877585,San Francisco MLS,454294,N,Y,37.7857744,-122.39736570000001,San Francisco,060750615002011
98,PAST SALE,March-1-2017,Condo/Co-op,33 Pond St,San Francisco,CA,94114.0,1435000.0,2.0,2.0,Eureka Valley/Dolore,,,1900.0,4.0,,356.0,Sold,,,http://www.redfin.com/CA/San-Francisco/33-Pond-St-94114/home/1121153,San Francisco MLS,454178,N,Y,37.763709999999996,-122.432051,San Francisco,060750203002003
99,PAST SALE,February-28-2017,Townhouse,425 14th St #5,San Francisco,CA,94103.0,1955000.0,3.0,2.5,Mission Dolores,1952.0,,2001.0,5.0,1002.0,698.0,Sold,,,http://www.redfin.com/CA/San-Francisco/425-14th-St-94103/unit-5/home/1329518,San Francisco MLS,453525,N,Y,37.7678924,-122.4228112,San Francisco,060750202002005
100,PAST SALE,February-24-2017,Condo/Co-op,8200 Oceanview Ter #420,San Francisco,CA,94132.0,650000.0,2.0,2.0,Ingleside Heights,948.0,,2002.0,9.0,686.0,484.0,Sold,,,http://www.redfin.com/CA/San-Francisco/8200-Ocean-View-Ter-94132/unit-420/home/1762299,San Francisco MLS,454902,N,Y,37.710275,-122.4674343,San Francisco,060750313023017
101,PAST SALE,March-3-2017,Single Family Residential,2471 41st Ave,San Francisco,CA,94116.0,950000.0,2.0,1.0,Outer Parkside,962.0,2996.0,1947.0,2.0,988.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/2471-41st-Ave-94116/home/1992850,San Francisco MLS,451861,N,Y,37.740684,-122.499498,San Francisco,060750353005000
102,PAST SALE,February-3-2017,Multi-Family (2-4 Unit),4839-4841 Mission St,San Francisco,CA,94112.0,825000.0,2.0,1.0,Excelsior,1925.0,2086.0,1909.0,30.0,429.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/4839-Mission-St-94112/home/108517072,San Francisco MLS,448780,N,Y,37.7208102,-122.43733300000001,San Francisco,060750260041000
103,PAST SALE,February-28-2017,Single Family Residential,639 Joost Ave,San Francisco,CA,94127.0,1607000.0,4.0,2.0,Sunnyside,2443.0,2495.0,1900.0,5.0,658.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/639-Joost-Ave-94127/home/1063521,San Francisco MLS,454194,N,Y,37.732089,-122.449795,San Francisco,060750311005007
104,PAST SALE,February-28-2017,Single Family Residential,1462 Newcomb Ave,San Francisco,CA,94124.0,800000.0,2.0,2.0,Bayview,1746.0,2500.0,1922.0,5.0,458.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/1462-Newcomb-Ave-94124/home/1353088,San Francisco MLS,453369,N,Y,37.733969,-122.38703999999998,San Francisco,060750231022001
105,PAST SALE,February-3-2017,Multi-Family (2-4 Unit),255-257 Connecticut St,San Francisco,CA,94107.0,2150000.0,5.0,2.0,Potrero Hill,,3998.0,1914.0,30.0,,,Sold,,,http://www.redfin.com/CA/San-Francisco/257-Connecticut-St-94107/home/1868363,San Francisco MLS,453081,N,Y,37.763084899999996,-122.39727859999998,San Francisco,060750227021006
106,PAST SALE,February-24-2017,Multi-Family (5+ Unit),3800 Mission St,San Francisco,CA,94110.0,1850000.0,4.0,,Bernal Heights,4610.0,2495.0,1910.0,9.0,401.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/3800-Mission-St-94110/home/108416726,San Francisco MLS,448248,N,Y,37.7359309,-122.424525,San Francisco,060750254031001
107,PAST SALE,February-3-2017,Multi-Family (2-4 Unit),1944-1946 Clement St,San Francisco,CA,94121.0,1627000.0,,,Central Richmond,3500.0,2500.0,,30.0,465.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/1944-Clement-St-94121/home/109837092,San Francisco MLS,452557,N,Y,37.7824515,-122.480377,San Francisco,060750426012006
108,PAST SALE,February-10-2017,Single Family Residential,160 Swiss Ave,San Francisco,CA,94131.0,1860000.0,3.0,2.0,Glen Park,1575.0,2491.0,1961.0,23.0,1181.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/160-Swiss-Ave-94131/home/1891115,San Francisco MLS,453248,N,Y,37.7359888,-122.43809750000001,San Francisco,060750217002009
109,PAST SALE,March-2-2017,Single Family Residential,45 Montecito Ave,San Francisco,CA,94112.0,1350000.0,2.0,1.0,Westwood Park,1400.0,3375.0,1926.0,3.0,964.0,7.0,Sold,,,http://www.redfin.com/CA/San-Francisco/45-Montecito-Ave-94112/home/692507,San Francisco MLS,454241,N,Y,37.73096339999999,-122.45367479999999,San Francisco,060750310002000
110,PAST SALE,February-7-2017,Condo/Co-op,501 Beale St Unit 4A,San Francisco,CA,94105.0,1225000.0,2.0,2.0,South Beach,1160.0,,2006.0,26.0,1056.0,847.0,Sold,,,http://www.redfin.com/CA/San-Francisco/501-Beale-St-94105/unit-4A/home/8190513,San Francisco MLS,452129,N,Y,37.7862361,-122.38907379999999,San Francisco,060750615006003
111,PAST SALE,February-10-2017,Single Family Residential,335 Flood Ave,San Francisco,CA,94112.0,965000.0,1.0,1.0,Sunnyside,872.0,2809.0,1915.0,23.0,1107.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/335-Flood-Ave-94112/home/2031664,San Francisco MLS,453816,N,Y,37.7296369,-122.44740700000001,San Francisco,060750311004013
112,PAST SALE,March-2-2017,Condo/Co-op,3418 26th St #1,San Francisco,CA,94110.0,520000.0,0.0,1.0,Inner Mission,300.0,,2014.0,3.0,1733.0,480.0,Sold,,,http://www.redfin.com/CA/San-Francisco/3418-26th-St-94110/unit-1/home/110051733,San Francisco MLS,454373,N,Y,37.7491644,-122.41900079999999,San Francisco,060750209003001
113,PAST SALE,February-23-2017,Single Family Residential,960 Noe St,San Francisco,CA,94114.0,1849000.0,3.0,2.0,Noe Valley,,,1911.0,10.0,,,Sold,,,http://www.redfin.com/CA/San-Francisco/960-Noe-St-94114/home/715711,San Francisco MLS,453639,N,Y,37.753547,-122.432321,San Francisco,060750211003001
114,PAST SALE,February-17-2017,Condo/Co-op,1500 Francisco St #11,San Francisco,CA,94123.0,1725000.0,3.0,2.0,Marina,1787.0,,1924.0,16.0,965.0,960.0,Sold,,,http://www.redfin.com/CA/San-Francisco/1500-Francisco-St-94123/unit-11/home/557037,San Francisco MLS,451985,N,Y,37.8027162,-122.43010590000002,San Francisco,060750129022000
115,PAST SALE,February-13-2017,Condo/Co-op,283 Clinton Park,San Francisco,CA,94103.0,1526000.0,3.0,1.0,Mission Dolores,,,,20.0,,250.0,Sold,,,http://www.redfin.com/CA/San-Francisco/283-Clinton-Park-94103/home/28608893,San Francisco MLS,454132,N,Y,37.768915,-122.42645159999998,San Francisco,060750202002002
116,PAST SALE,February-13-2017,Condo/Co-op,1769 Broadway #8,San Francisco,CA,94109.0,1300000.0,2.0,1.0,Pacific Heights,1151.0,,1925.0,20.0,1129.0,749.0,Sold,,,http://www.redfin.com/CA/San-Francisco/1769-Broadway-94109/unit-8/home/113069936,San Francisco MLS,453429,N,Y,37.795108,-122.426207,San Francisco,060750131011002
117,PAST SALE,February-24-2017,Condo/Co-op,1250 Clay St #108,San Francisco,CA,94108.0,865000.0,1.0,1.0,Nob Hill,575.0,,1950.0,9.0,1504.0,485.0,Sold,,,http://www.redfin.com/CA/San-Francisco/1250-Clay-St-94108/unit-108/home/978679,San Francisco MLS,453955,N,Y,37.793565,-122.4136692,San Francisco,060750112001004
118,PAST SALE,February-24-2017,Condo/Co-op,465 10th St #304,San Francisco,CA,94103.0,988000.0,1.0,2.0,South of Market,1016.0,,1924.0,9.0,972.0,754.0,Sold,,,http://www.redfin.com/CA/San-Francisco/465-10th-St-94103/unit-304/home/113012611,San Francisco MLS,453384,N,Y,37.7708827,-122.4099833,San Francisco,060750180002035
119,PAST SALE,February-24-2017,Condo/Co-op,989 20th St #468,San Francisco,CA,94107.0,849000.0,1.0,1.5,Central Waterfront,835.0,,2009.0,9.0,1017.0,479.0,Sold,,,http://www.redfin.com/CA/San-Francisco/989-20th-St-94107/unit-468/home/40142845,San Francisco MLS,453595,N,Y,37.7601821,-122.3909801,San Francisco,060750226002005
120,PAST SALE,February-14-2017,Single Family Residential,276 Grand View Ave,San Francisco,CA,94114.0,1050000.0,2.0,1.5,Noe Valley,,,1908.0,19.0,,,Sold,,,http://www.redfin.com/CA/San-Francisco/276-Grand-View-Ave-94114/home/674978,San Francisco MLS,454668,N,Y,37.753825899999995,-122.4417044,San Francisco,060750204022005
121,PAST SALE,February-14-2017,Single Family Residential,199 Cresta Vista Dr,San Francisco,CA,94127.0,1150000.0,2.0,1.5,Westwood Highlands,1026.0,2665.0,1968.0,19.0,1121.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/199-Cresta-Vista-Dr-94127/home/1702389,San Francisco MLS,453616,N,Y,37.7356203,-122.4555115,San Francisco,060750307003011
122,PAST SALE,February-22-2017,Single Family Residential,39 Bronte St,San Francisco,CA,94110.0,1300000.0,3.0,2.0,Bernal Heights,1360.0,1680.0,1956.0,11.0,956.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/39-Bronte-St-94110/home/763479,San Francisco MLS,453243,N,Y,37.7390652,-122.4100574,San Francisco,060750251003034
123,PAST SALE,February-14-2017,Single Family Residential,43 Douglass St,San Francisco,CA,94114.0,1952000.0,2.0,2.0,Corona Heights,1814.0,,1905.0,19.0,1076.0,78.0,Sold,,,http://www.redfin.com/CA/San-Francisco/43-Douglass-St-94114/home/40275396,San Francisco MLS,453949,N,Y,37.7630052,-122.4393717,San Francisco,060750170002009
124,PAST SALE,February-3-2017,Single Family Residential,649 Mississippi St,San Francisco,CA,94107.0,1375000.0,3.0,2.0,Potrero Hill,1593.0,2495.0,1928.0,30.0,863.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/649-Mississippi-St-94107/home/1990004,San Francisco MLS,453177,N,Y,37.758351,-122.39386699999999,San Francisco,060750614002001
125,PAST SALE,February-3-2017,Single Family Residential,2401 Taraval St,San Francisco,CA,94116.0,1375000.0,2.0,1.0,Parkside,1325.0,3249.0,1924.0,30.0,1038.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/2401-Taraval-St-94116/home/1782104,San Francisco MLS,449961,N,Y,37.7421404,-122.49190109999999,San Francisco,060750330005006
126,PAST SALE,February-15-2017,Single Family Residential,457 Roosevelt Way,San Francisco,CA,94114.0,1650000.0,2.0,2.0,Corona Heights,1880.0,2883.0,1912.0,18.0,878.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/457-Roosevelt-Way-94114/home/1725718,San Francisco MLS,453683,N,Y,37.763789,-122.442644,San Francisco,060750170002002
127,PAST SALE,February-15-2017,Single Family Residential,78 Anderson St,San Francisco,CA,94110.0,1865020.0,4.0,2.0,Bernal Heights,1519.0,1750.0,1915.0,18.0,1228.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/78-Anderson-St-94110/home/2014371,San Francisco MLS,453913,N,Y,37.741905700000004,-122.41527279999998,San Francisco,060750252004003
128,PAST SALE,February-13-2017,Single Family Residential,1595 Thomas Ave,SAN FRANCISCO,CA,94124.0,770000.0,3.0,1.0,SAN FRANCISCO,1774.0,2500.0,1907.0,20.0,434.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/1595-Thomas-Ave-94124/home/984593,MLSListings,ML81628605,N,Y,37.7301899,-122.39131780000001,San Francisco,060750232001004
129,PAST SALE,March-2-2017,Condo/Co-op,942 Market St #502,San Francisco,CA,94102.0,650000.0,0.0,1.0,Downtown,728.0,,1908.0,3.0,893.0,610.0,Sold,,,http://www.redfin.com/CA/San-Francisco/942-Market-St-94102/unit-502/home/21999832,San Francisco MLS,453968,N,Y,37.7836702,-122.40879140000001,San Francisco,060750125012004
130,PAST SALE,February-15-2017,Condo/Co-op,62 Ramona Ave,San Francisco,CA,94103.0,1210000.0,2.0,1.0,Mission Dolores,1384.0,,1912.0,18.0,874.0,200.0,Sold,,,http://www.redfin.com/CA/San-Francisco/62-Ramona-Ave-94103/home/925484,San Francisco MLS,453594,N,Y,37.7670721,-122.4255221,San Francisco,060750202002009
131,PAST SALE,February-28-2017,Condo/Co-op,1335 Laguna St #6,San Francisco,CA,94115.0,580000.0,2.0,1.0,Western Addition,840.0,,1964.0,5.0,690.0,746.0,Sold,,,http://www.redfin.com/CA/San-Francisco/1335-Laguna-St-94115/unit-6/home/12401362,San Francisco MLS,453349,N,Y,37.7834886,-122.4278332,San Francisco,060750159001003
132,PAST SALE,February-9-2017,Condo/Co-op,200 Brannan St #222,San Francisco,CA,94107.0,880000.0,1.0,1.0,South Beach,850.0,,2004.0,24.0,1035.0,615.0,Sold,,,http://www.redfin.com/CA/San-Francisco/200-Brannan-St-94107/unit-222/home/1206584,San Francisco MLS,451977,N,Y,37.7835714,-122.3907007,San Francisco,060750615006006
133,PAST SALE,February-14-2017,Condo/Co-op,300 Ivy St #500,San Francisco,CA,94102.0,1480000.0,2.0,2.0,Hayes Valley,1075.0,,2014.0,19.0,1377.0,610.0,Sold,,,http://www.redfin.com/CA/San-Francisco/300-Ivy-St-94102/unit-500/home/52861692,San Francisco MLS,453803,N,Y,37.777438200000006,-122.42343000000001,San Francisco,060750162001004
134,PAST SALE,February-15-2017,Single Family Residential,2651 Bryant St,San Francisco,CA,94110.0,1415000.0,3.0,1.0,Inner Mission,1500.0,2421.0,1930.0,18.0,943.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/2651-Bryant-St-94110/home/926025,San Francisco MLS,453856,N,Y,37.751983,-122.40880459999998,San Francisco,060750229031004
135,PAST SALE,February-15-2017,Condo/Co-op,1011 Clayton St,San Francisco,CA,94117.0,1450000.0,2.0,1.0,Buena Vista Park,1305.0,,1933.0,18.0,1111.0,166.0,Sold,,,http://www.redfin.com/CA/San-Francisco/1011-Clayton-St-94117/home/1077130,San Francisco MLS,453585,N,Y,37.763659999999994,-122.44746599999999,San Francisco,060750171012005
136,PAST SALE,February-10-2017,Single Family Residential,51 W View Ave,SAN FRANCISCO,CA,94134.0,732000.0,3.0,1.0,SAN FRANCISCO,850.0,1799.0,1943.0,23.0,861.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/51-W-View-Ave-94134/home/1961466,MLSListings,ML81635440,N,Y,37.7312191,-122.4180182,San Francisco,060750257011000
137,PAST SALE,February-10-2017,Condo/Co-op,821 Folsom St #210,San Francisco,CA,94107.0,760000.0,1.0,1.0,Yerba Buena,717.0,,2004.0,23.0,1060.0,464.0,Sold,,,http://www.redfin.com/CA/San-Francisco/821-Folsom-St-94107/unit-210/home/12401617,San Francisco MLS,453926,N,Y,37.781408500000005,-122.40139479999999,San Francisco,060750178012004
138,PAST SALE,February-15-2017,Condo/Co-op,78 Vicksburg St,San Francisco,CA,94114.0,1600000.0,2.0,2.0,Noe Valley,1491.0,,1908.0,18.0,1073.0,150.0,Sold,,,http://www.redfin.com/CA/San-Francisco/78-Vicksburg-St-94114/home/1542609,San Francisco MLS,453471,N,Y,37.753646999999994,-122.42904399999999,San Francisco,060750211001009
139,PAST SALE,February-22-2017,Single Family Residential,2635 Newhall St,San Francisco,CA,94124.0,780000.0,3.0,2.5,Silver Terrace,,,1997.0,11.0,,21.0,Sold,,,http://www.redfin.com/CA/San-Francisco/2635-Newhall-St-94124/home/752299,San Francisco MLS,451881,N,Y,37.7289122,-122.39802659999998,San Francisco,060750233001006
140,PAST SALE,February-16-2017,Single Family Residential,53 Edinburgh St,San Francisco,CA,94112.0,1011000.0,2.0,1.0,Excelsior,1125.0,2500.0,1912.0,17.0,899.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/53-Edinburgh-St-94112/home/1336253,San Francisco MLS,453433,N,Y,37.7277756,-122.42681929999999,San Francisco,060750260021001
141,PAST SALE,February-21-2017,Condo/Co-op,281 Clara St #3,San Francisco,CA,94107.0,750000.0,1.0,1.5,South of Market,1114.0,,1996.0,12.0,673.0,584.0,Sold,,,http://www.redfin.com/CA/San-Francisco/281-Clara-St-94107/unit-3/home/12395882,San Francisco MLS,453708,N,Y,37.7779984,-122.4039706,San Francisco,060750178021005
142,PAST SALE,,Condo/Co-op,0 C A Rd #139,Musselshell,MT,59059.0,456000.0,,,,,,,,,,,,,http://www.redfin.com/MT/Musselshell/0-C-A-Rd-59059/unit-139/home/17232063,,,N,Y,37.721513,-122.47973940000001,San Francisco,060750332011005
143,PAST SALE,February-15-2017,Multi-Family (2-4 Unit),2288-2290 Sutter St,San Francisco,CA,94115.0,1949000.0,5.0,2.0,Lower Pacific Height,2960.0,2500.0,1900.0,18.0,658.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/2290-Sutter-St-94115/home/1475462,San Francisco MLS,452818,N,Y,37.785571999999995,-122.4380633,San Francisco,060750153002000
144,PAST SALE,February-23-2017,Condo/Co-op,900 Bush #1008,San Francisco,CA,94109.0,835000.0,2.0,2.0,Downtown,826.0,,1982.0,10.0,1011.0,841.0,Sold,,,http://www.redfin.com/CA/San-Francisco/900-Bush-St-94109/unit-1008/home/880914,San Francisco MLS,453147,N,Y,37.7899818,-122.41251070000001,San Francisco,060750119012000
145,PAST SALE,February-23-2017,Condo/Co-op,2485 Union St #2,San Francisco,CA,94123.0,1300000.0,1.0,1.0,Cow Hollow,1300.0,,1925.0,10.0,1000.0,400.0,Sold,,,http://www.redfin.com/CA/San-Francisco/2485-Union-St-94123/unit-2/home/921397,San Francisco MLS,452966,N,Y,37.7963799,-122.4401438,San Francisco,060750128001017
146,PAST SALE,February-6-2017,Condo/Co-op,355 1st St Unit S2103,San Francisco,CA,94105.0,875000.0,1.0,1.0,South Beach,,,2004.0,27.0,,734.0,Sold,,,http://www.redfin.com/CA/San-Francisco/355-1st-St-94105/unit-S2103/home/39824246,San Francisco MLS,454063,N,Y,37.7868797,-122.3934879,San Francisco,060750615003013
147,PAST SALE,March-3-2017,Condo/Co-op,945 Capp St #4,San Francisco,CA,94110.0,1100000.0,2.0,1.0,Inner Mission,,,1925.0,2.0,,360.0,Sold,,,http://www.redfin.com/CA/San-Francisco/945-Capp-St-94110/unit-4/home/110052547,San Francisco MLS,454500,N,Y,37.751561200000005,-122.4170098,San Francisco,060750209001005
148,PAST SALE,March-3-2017,Multi-Family (2-4 Unit),1025 1025A Anza St,San Francisco,CA,94118.0,1510250.0,3.0,2.0,Inner Richmond,1940.0,2500.0,1907.0,2.0,778.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/1025-Anza-St-94118/home/1375961,San Francisco MLS,454481,N,Y,37.7791011,-122.4592702,San Francisco,060750451001005
149,PAST SALE,March-1-2017,Condo/Co-op,2212 A 23rd St,San Francisco,CA,94107.0,870000.0,2.0,1.0,Potrero Hill,808.0,,,4.0,1077.0,150.0,Sold,,,http://www.redfin.com/CA/San-Francisco/2212A-23rd-St-94107/home/40138762,San Francisco MLS,454414,N,Y,37.754771000000005,-122.40205300000001,San Francisco,060750614003005
150,PAST SALE,February-9-2017,Single Family Residential,1490 45th Ave,San Francisco,CA,94122.0,971000.0,2.0,1.0,Outer Sunset,1250.0,1746.0,1937.0,24.0,777.0,,Sold,,,http://www.redfin.com/CA/San-Francisco/1490-45th-Ave-94122/home/1765646,San Francisco MLS,453312,N,Y,37.758832,-122.504499,San Francisco,060750352023001
151,PAST SALE,February-16-2017,Condo/Co-op,2200 Pacific Ave Unit 3A,San Francisco,CA,94115.0,1550000.0,2.0,2.0,Pacific Heights,1856.0,,1962.0,17.0,835.0,1187.0,Sold,,,http://www.redfin.com/CA/San-Francisco/2200-Pacific-Ave-94115/unit-3A/home/566779,San Francisco MLS,452793,N,Y,37.7939042,-122.4317493,San Francisco,060750132001004
